feature	kingdom	phylum	class	order	family	genus	species
607392a69bc54b69e9cc1376c77d8f5b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Coprenecus	na
d6d2cda49befa5665059132fbb5c932f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	na	na
be5c9436b6d7ccc5b6631fd424dee875	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-138	PeH17	PeH17_sp900542285
6f0c24f43378533111b5b5d5d213e8cb	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Weeksellaceae	na	na
bffd5bc02ed4bd1a80c18bbd0ad08d9c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	na	na
77014c1442fb2bce4e7f22816f909e21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
c1039b71e071e16df57ad215f7873b2a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902785575
fb09b8639b766e45389b7c29c104d77a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
85cee97ed5afd7ca7953fd817f9b7ba4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
92d5c7a239ec28b0a026061a3c3e7216	Bacteria	na	na	na	na	na	na
60d253ec5463167515b0e44667ce2354	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	na	na	na
00899d055613706f4b6e0411fde62f6d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
b0d099f57a5d57534249dd0539eac952	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
e050d8c85963760e4660b5dd034345f3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
041a8e4aa0b20efa99bad63ee49bf61f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	na	na
deeb023b3b198f158c032b742fd43619	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Coprenecus	Coprenecus_sp900544175
bc8b03bc1cb358d231c5773a416f6a0c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Coprenecus	Coprenecus_sp900544175
186212463513bc90e795348b8a9b29e7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	na	na
f4b92070c3cf9b4c2a341960192cae40	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	na	na
78e2be7c1c898f9b8b63122e1bf7ce49	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	na	na
af9ca3efd618e1dcac6fef00f727b611	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Coprenecus	Coprenecus_sp900544175
9d7d10e3df71b6979fbc923502e3b107	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
9e9ce87dbcff100aa4ca12421c58d108	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902787255
62166be21ac2c2b969ae05b951b84e8a	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	na
7ae2923aed975936242538d50eea2caf	Bacteria	na	na	na	na	na	na
0fdded7189b8424afc127800f1cfdcec	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
c0da7e9297d1518246a1ddba25df931d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
3a8fe255c4b1bdd3a733499f6b77b4bb	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
55d85d522199f78dfe5cf5dcde5e3fa7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
408219d363900b9c236a743abd69a1f4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
ed778e6bf8b29182d08021d3ad4df296	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902787255
eb99ca3c163b2ba82c53a130dbee4bb6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
5a7173d518489408adeae1503cb74277	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902787255
d449c311fbec0f1fa3e631f8652134c6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
ad2b3e70fbdf41fd9a99ff6934a25149	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
3ba9b2eeecd5895710b73ff86eaf9859	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
6f8e82cd9856d6ba8fa1a69346e70e20	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
929513c357489b55fc6e5f419807b297	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
d17636b60b7101dfc209da33035b9505	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
73315d42ba928b5d72e5bada3124c937	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
06220a67b9445e9562ba39b5f7208d37	Bacteria	na	na	na	na	na	na
bb4934e36ed47ffeb50ef922be2dba2a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
511e60d57238d306b49928058772a1fd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
b7a47da121fcaa51193587aad26c232f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
397279eaf211c61c14eef8078eff2850	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
84b2b3936c284261e60473900c441c4a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
cc3499d950b31c678ba62020695e1834	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
129b35fcd22b78e457808d79933a635d	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
b7a77fff478b555a5699c207c17a3932	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
47c00505d38370309a5f91d527448086	Bacteria	na	na	na	na	na	na
d7170e6b95f1baab39d0a3f81995ca8c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
a5d61eb0375c4933efed943d54816c01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
4cee1ce7eb7b6beea7660bac40ba0e9c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
5b4cb7bd42219263e39af1d679b55563	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
44de7db779a7c89a6de1bbac10bb027c	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
fa8955b918ec5e43cd30fa8ef8e8fe3b	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
e0c7535d202ec8bab08939c7da9d5c47	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
65290971e14f4251655af691ea670e22	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
53a49ebfe5a6667c109c120bce01749e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	na	na	na
1cb972d889bd431ebb3c45bcb436d1df	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
569a195fbba7941551919b7ed01caf43	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
e2db8cfc710f5ccac6f74dc09ab365c9	Bacteria	Firmicutes_A	Clostridia_258483	Oscillospirales	Oscillospiraceae_88309	na	na
de283b75a197571de47f9aff47aec5cf	Bacteria	Firmicutes_A	Clostridia_258483	na	na	na	na
3bf562f7f748c90de638168a8d085af1	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
3aeeffb555e3b1da2740648d6804c291	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	na
2f7eba458c7193fcbeeed9dd8e70ef21	Bacteria	na	na	na	na	na	na
da61e967810a43bea261e1ef8b855652	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
e8814e8a9472b510073718d0db258888	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
3421b332fb9fb3caedece3a6c84c30d7	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
2055ee418e41f545566f7851bfdf58b4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
c3c7e1fb53017cf8f179b9c762ba1c4d	Bacteria	Firmicutes_D	Bacilli	RF39	UBA660	na	na
faf11a28652e5095580c3fec2c161a7f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
9042d435b4df3bdae47daeca486c63ba	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
8aad408e5a2ff70230ac6a76dffd18c6	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902792815
2250db9a909d77cefc206787f4a5f763	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Microbacter	na
d590ec8e2a9cbd7c99b78840eeaebdbb	Bacteria	Firmicutes_A	Clostridia_258483	Christensenellales	CAG-138	PeH17	PeH17_sp900542285
18569830ad149e15c1a7227d3f064a68	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	na	na	na
fc907908bb0459ab70cfcb6c653e98b2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	na	na
26ff02a0369296b661294059a81678c9	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
f4c5170f5ae21b8326b7a16b084f034e	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
84303012ae136b449ea1691d762fe43e	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	na
f95fead3a1ac1b733a3e73ee31f12fbc	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides_sp902785575
e2d607a47fce9d9f079ec71c105b248a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	na	na	na
5bf1ba4a2c27267e752b770f5ba044d9	Bacteria	Bacteroidota	Bacteroidia	na	na	na	na
4a4b0e60d469928b30bd1195d78f759a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_877923	Flavobacteriaceae	Flavobacterium	Flavobacterium_dinanensis
0bd960081b1ec9ab0d3060c7128ecf89	Bacteria	Bacteroidota	Bacteroidia	na	na	na	na
84e08ba5daf65eaa6406f9fb4cf57386	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	na
efd075e94f61c5b0167594fa8cc26cb5	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
d677a3d0b0b5710a004c34f3e200d0d3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	na	na	na
6b04027bc9cf521ffaec3ac8e3aacdc3	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	na	na	na
24ccfa9e5e31068365ea7eabbfe4df70	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	F0058	na
13e78b0df3667d5870ad4a46a631fe56	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	JAAXZI01	JAAXZI01_sp012719955
6fa83cb0f0594bfd8c279028032d29b1	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	JAAXZI01	JAAXZI01_sp012719955
715f1d07f3f83a54dc6e297b9cc5ad08	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	JAAXZI01	JAAXZI01_sp012719955
7dd7bb3d975343cf406f126af16854bd	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	JAAYDF01	JAAYDF01_sp012729395
22aa14fd686dd3db69dea2117cdc5fc3	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	PWPN01	JAAYDF01	JAAYDF01_sp012729395
5ac54e8e7d4254af51e4e1c8b3e45a4d	Bacteria	Acidobacteriota	HRBIN11	HRBIN11	HRBIN11	HRBIN11	na
07199d0edc615be859d59089c114acb7	Bacteria	Armatimonadota	CAIYQO01	WVXJ01	DTIZ01	DTIZ01	DTIZ01_sp011370625
19329e9c9e4219ef2e6ecd6b8d9a5232	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
c0172e6de5b944dae09f792d445d0f31	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	na
df232174580fa86a0fcfcb9d72e86dff	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium_A_485959	Sphingobium_A_485959_yanoikuyae
71594b0400628467f1fcf4c32a6d2216	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
bdd553fe03778b3eec599d13e9a971e7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
ff57a2db6ba82165b5f76265d6c03a19	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
6a8a83681e92b1cd6abbb4fe19c4c727	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
bd81b762348574f4528c6475e6ffcf6e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
9195a6b357149dbc87632052fa75dd3f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
1e0064cdf4411fd844ae8bae8929369e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium_485351	na
db33abec5d2bd86c2262211bead18a09	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium_485351	na
8b46bdf9435e446d1fccd668f3c8ac6b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
460af2505909155d0e6a91e7f52e0f20	Bacteria	Myxococcota_A_473307	UBA9160	UBA9160	PR03	CAADGG01	na
5a106ed44643ca11f04f347a2fa696bd	Bacteria	Proteobacteria	Alphaproteobacteria	na	na	na	na
86f861825f54b1b513ef60975b090390	Bacteria	na	na	na	na	na	na
df39e2956b680bb72ab03deeb52cfbed	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	Copromorpha	na
d3a9ec98a4e0d64e5b9164b422a09345	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	Copromorpha	na
3d48d115fefc5fff94c30ef7f154e499	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
850cf246492695395eaea413e182eccd	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	Copromorpha	na
7def05f2c809da6c25e639ed8af53d88	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	na	na	na
7a5fcc48e32428e16f5cc861d22b5db9	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
da8eaded084313c6fc5250132840f0e7	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
402db4dc364e209513f10dcb57418d54	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
7777f2bd10c27a9f9941ff1e2ec67382	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
3736ac5ff0868ebc3b9544e1ce13d309	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
8d038794eec48f8338fe028303c7ed2f	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	na	na
8a4b77d870cc5eb2e9c39bc18c56f503	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
1c5f74616f2452c389479d0a245d5795	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
809cd1eb6fa87e288440f8f07bb5fc3f	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Nanopelagicus	Nanopelagicus_sp010030895
f29d1cc9c772f7d9197d28b56b90bf57	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Nanopelagicus	Nanopelagicus_sp010030895
a21577a1b1e960d437dc28516d5dfe45	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Nanopelagicus	Nanopelagicus_sp010030895
6cde5f645d24c55533ca9d515ec9d1a1	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Nanopelagicus	Nanopelagicus_sp010030895
d1437a63db4faf1c010574eca9750a45	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales_507929	Azospirillaceae_507917	na	na
66dea148b3a4e3f54a929a3ce331a80d	Bacteria	Firmicutes_A	Clostridia_258483	Lachnospirales	Lachnospiraceae	Catonella	Catonella_morbi
10c098c716f4ea9b9ce7b5c71a035f00	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	RUG11894	RUG11894_sp902773665
5d50c17d1a4e43c1ed73aaea5ec7e295	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	RUG11894	RUG11894_sp902773665
526a5c817a7998b33c49b0dcf375fb39	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	RUG11894	RUG11894_sp902773665
3ec928eb4c81deadb5db3a6252a45830	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	RUG11894	RUG11894_sp902773665
0bdc9e579ea26a8fdcfe3de860f26d06	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	na
69cd6b972bfaa1d7c26ee9cb76aa90a5	Bacteria	na	na	na	na	na	na
56859b68d51c15625e8c6055ccdf664a	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	Copromorpha	na
c60f67ddaeacac2ab08c45e6eba6d49e	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	Fibrobacteraceae	Fibrobacter	na
41673c5601db6f50ed925f9c9daf4177	Bacteria	Firmicutes_A	Clostridia_258483	Peptostreptococcales	Anaerovoracaceae	Copromorpha	na
bb7b44b963aa75633300726851c2c377	Bacteria	na	na	na	na	na	na
0ec6728bb0bccd39ef010184fdd1ebd2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RF16	na
e820a0660135fc266021280ca8cf3aa4	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
b83f1b132445c77a84befb025352259a	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
da78b0d294525035fa4a70a09d53a744	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
e5d6f8816719a09f86c660dae4d2dc75	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
3d68d3957da353f7f1dd815aaca63b31	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
342793a2b3218e3c2c64cc668e6adc15	Bacteria	Armatimonadota	UBA5829	DSUL01	DSUL01	DSUL01	na
ce59f046789c998c08df2a61e71c2ee6	Bacteria	na	na	na	na	na	na
2fe786ae118e3402c0dcecfd55faa39c	Bacteria	na	na	na	na	na	na
e064c7ceb9ad15e1eb8a9c917a2086c6	Bacteria	na	na	na	na	na	na
e11123652fd3fc586ff4946ec32fb7d5	Bacteria	Proteobacteria	Alphaproteobacteria	na	na	na	na
61d218276dfaed7a436022757f2de755	Bacteria	na	na	na	na	na	na
84a2f68d6b7e08349dfda9da3723fa9b	Bacteria	na	na	na	na	na	na
f9c5100db2764c46ef13c8303b5da494	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales_507929	Azospirillaceae_507917	na	na
fd9a621a50b5e33135865761810d4ade	Bacteria	Actinobacteriota	Actinomycetia	Nanopelagicales	Nanopelagicaceae	Nanopelagicus	Nanopelagicus_sp010030895
5ffafa21026b6932a5b81d06d10d08ad	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
c72ecc6e0cbfa5edd486f01ad0abc061	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
6fd66522812326084d8af12053dd25b9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	na
7705e0639861a70dfed6fb5265fb639d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus_yeei
8c4e399cb1fea9698ecc5953895300ab	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	na
68bf2b78fae2e1570af92eb48275ef7b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	na	na
ee5c86b8c235cef71637e65a71d82986	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_B_493776	na
57eb0ba33fdcd6877b03b983757c0f22	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Fuscovulum	na
6f966954d924bcf158ee0a8eeedac1b4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter_B_493776	na
4db325b8dc794c1b94f29a139f7e3868	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	na
aedeaaa9c0791475a570f49e2d03bc43	Bacteria	na	na	na	na	na	na
c86be8bb29e235efb7259476849a0d5d	Bacteria	Proteobacteria	Alphaproteobacteria	na	na	na	na
2c3f08d3aba4906ce333cfc9057da059	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium_A_485959	na
20da0e973c35f9efbb4aa728d3cf1f9c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486018	na
ba2a87256f319772ac84d3272b156807	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingoaurantiacus	Sphingoaurantiacus_polygranulatus
5e1024dd519d32d08fc6360c3845ed0c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium_483265	Sphingomicrobium_daechungense
153d8de524e6160a80c8101a434d8df6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
5c32b13286f64e88ad6968c96ecdb04c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
42dea87846dda0241825c4683586f748	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_G_483439	na
2e70170e545238505b8d4738e3a88962	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
053e0649a79ed1fa054c379d5964957e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
6433348bacd9d653384da3ba6c9136da	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
22237f1d47b6116c4997622a5c139244	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
a7512c28e39c94c4a903d6a200686e4e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
80a8813f2246b3ead81fb2a4272d2a87	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
0ddbd540bf198ec3300865655fec5291	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium_483265	Sphingomonas_segetis
f5587cff9e63d3290a16228be6552d31	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium_483265	Sphingomicrobium_sediminicola
7f7a93fa05e4a8b03f7d79f8af1ee29a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium_483265	Sphingomicrobium_lutea
40d8e65cf8b762e2ee55a81e30a55a6c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium_483265	na
020a0a63beb8c3104d462ae0729dbf42	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
6555cfe0db2e2305d39f9b72db40eb44	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
924a19546699866f86f1aa9049c85c3a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
1be82a1e7719c7a3e7272d621c5f5ab1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas_L_486704	na
cdd2774944a4e2f0453a6eddd85cfab2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
6370ab78fed1892ea0c0556fd647b2b3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	DSPG01	DSPG01_sp011046725
ad13da249fa0d2c7925212fc7fd6172a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	DSPG01	DSPG01_sp011046725
a139bfa3d285f1605f12de5e6dc17d9d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
7c12d2662c135d2ae6a37e74a65da42a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	na	na
12e647ee7206d526424d4a098b451c9b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomicrobium_483265	na
